,project_id,latitude,longitude,township,state,area,median_psf,median_price,poi_nearby_education,poi_nearby_transportation,poi_nearby_healthcare,nearest_school,nearest_train_station,nearest_hospital,total_poi_nearby,nearest_poi,transaction_count
321,12906,1.611170053,103.6449966,Taman Senai Utama,Johor,Senai,182.0,300000.0,7,0,2,383.9487588427158,183741.86060936673,3976.754886309365,9,383.9487588427158,94
322,19526,2.5522884,102.7913546,Taman Yayasan,Johor,Segamat,107.0,224766.0,6,0,2,1470.2250255296217,63519.590111784804,5854.305356362296,8,1470.2250255296217,86
323,18327,0.0,0.0,Bandar Uda Utama,Johor,Skudai,279.0,450000.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,93
324,12091,1.5330668,103.6967307,Taman Bukit Kempas,Johor,Johor Bahru,173.5,400000.0,20,0,1,435.7363140787557,193166.36048397026,3344.4529798389576,21,435.7363140787557,92
326,19143,1.5547825,103.568892,Taman Pulai Hijauan,Johor,Kangkar Pulai,252.0,545000.0,6,0,1,1097.2219573354416,179934.38587804022,5821.393676457009,7,1097.2219573354416,90
327,8616,1.557191,103.7491143,Adda Heights,Johor,Johor Bahru,352.5,913000.0,11,0,1,674.5760660885676,196750.5740169642,3757.877825370906,12,674.5760660885676,90
329,18326,0.0,0.0,Bandar Tiram,Johor,Ulu Tiram,149.5,402500.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,88
331,19517,2.21931,103.54653,Taman Wawasan Kota,Johor,Bekok,32.0,42500.0,3,0,1,341.9415881634221,149217.33537394923,30806.952015018116,4,341.9415881634221,2
332,19516,2.27526,102.55436,"Taman Wawasan, Tangkak",Johor,Tangkak,120.0,185000.0,12,0,2,841.75419943322,41922.765523766524,884.5493080153828,14,841.75419943322,1
334,23924,1.6129113,104.2583951,Tanjung Balau,Johor,Kota Tinggi,41.5,340000.0,0,0,0,6136.941340003086,244764.48875307373,42205.002806764336,0,6136.941340003086,2
335,9084,1.4735284,103.7637897,The Astaka @ 1 Bukit Senyum,Johor,Johor Bahru,819.5,1974900.0,37,0,7,380.1573373636521,202995.4600123094,773.7082378775933,44,380.1573373636521,2
336,16573,1.4235646,103.614732,Ujana Executive Apartment,Johor,East Ledang,544.5,510000.0,7,0,2,673.1136587417766,192490.33529192448,2331.926971083965,9,673.1136587417766,2
337,24466,1.501188,103.785074,Botanika @ Tebrau Bay,Johor,Johor Bahru,550.0,657546.0,18,0,4,418.5083893473585,203376.06318887975,2187.0853519454276,22,418.5083893473585,1
338,9127,1.468999982,103.6669998,Casa Almyra,Johor,Johor Bahru,369.0,1180000.0,10,0,1,541.8221460522218,194296.54064614762,2784.0961074972593,11,541.8221460522218,1
339,24986,1.4229799,103.6674585,Emerald Bay @ Puteri harbour,Johor,Johor Bahru,631.0,3200000.0,4,0,0,928.2471001931584,197263.86330187475,3562.324396556696,4,928.2471001931584,1
340,24616,1.4290217,103.6520445,Estuari Gardens,Johor,Iskandar Puteri (Nusajaya),880.0,2111888.0,4,0,2,1189.929924264287,195481.51320472217,1851.3721771980347,6,1189.929924264287,1
341,28155,2.3816422,102.9049775,Felcra Bukit Kepong,Johor,Labis,25.0,300000.0,2,0,1,1317.9972174539896,75934.10517438689,16909.568029157752,3,1317.9972174539896,1
343,28173,1.8026515,102.9670465,Horizon Sky Villa,Johor,Batu Pahat,207.0,450000.0,3,0,0,839.834230954092,110058.53264412051,4792.60714266907,3,839.834230954092,1
344,18350,1.8501666,102.9531149,Kaki Bukit Gunung Soga,Johor,Batu Pahat,50.0,550000.0,25,0,5,404.02879056286775,105450.83515796521,1249.022896661001,30,404.02879056286775,1
350,12768,0.0,0.0,Kampung Baru Sengkang,Johor,Kulai,13.0,90000.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,1
352,18387,1.8341155,103.3153565,Kampung Chokro,Johor,Simpang Renggam,56.0,350000.0,5,0,2,913.5951684509505,139629.7973221644,21487.06855426127,7,913.5951684509505,1
353,18393,2.09961,103.39651,Kampung Gajah,Johor,Kluang,53.0,65000.0,4,0,1,745.2840175033696,136152.42574613183,9526.384101598447,5,745.2840175033696,1
354,18398,1.75526,103.3064,Kampung Ibrahim Majid,Johor,Benut,38.0,270000.0,1,0,0,1948.67151005281,143339.88758658068,29708.547400118034,1,1948.67151005281,1
356,18426,1.8503491,102.9211101,"Kampung Muhibbah, Peserai",Johor,Batu Pahat,29.0,158000.0,14,0,7,873.6234295149985,102736.2925492831,852.4659216420395,21,852.4659216420395,1
357,18427,1.568815,103.6051626,Kampung Nesa Kangkar Pulai,Johor,Skudai,227.0,580000.0,7,0,1,1184.570633311072,182449.45817058164,4126.96340576401,8,1184.570633311072,1
359,28022,2.4219335,103.8252262,Kampung Pengkalan Batu,Johor,Mersing,45.0,500000.0,9,0,2,1924.371636981016,177801.7682924506,2411.1680039005096,11,1924.371636981016,1
361,28099,1.5143792,103.7972708,Kampung Rumah 10,Johor,Masai,26.0,100000.0,16,0,4,1054.3576367361518,203778.2793747893,2167.5691482347543,20,1054.3576367361518,1
363,28023,2.4728644,103.0122427,Kampung Sawah Baharu,Johor,Labis,6.0,40000.0,1,0,0,771.7126333168007,87328.271980181,22187.839230218604,1,771.7126333168007,1
366,28024,2.4495559,103.8281849,Kampung Seri Lalang,Johor,Mersing,90.0,300000.0,8,0,3,267.0157333053439,178076.56546540195,2981.745218958879,11,267.0157333053439,1
369,28003,2.0392251,102.5767895,Kampung Sri Amar Di Raja,Johor,Muar,177.0,680000.0,31,0,7,89.62187683125497,60929.677272291825,1126.2263372024647,38,89.62187683125497,1
370,18456,1.4985484,103.6936418,"Kampung Sri Jaya, Tampoi",Johor,Tampoi,29.0,380000.0,20,0,2,429.78891456745106,194939.2764724947,3920.0714752440895,22,429.78891456745106,1
371,23925,2.5276663,102.800533,Kampung Tangga Batu,Johor,Segamat,1.0,57000.0,12,0,4,799.9057850156651,64170.29939237799,2984.1538630667465,16,799.9057850156651,1
374,24494,1.4195503,103.6319978,Medini Signature,Johor,Iskandar Puteri (Nusajaya),385.0,364500.0,9,0,2,850.1220891940046,194297.80595617733,852.5119725582222,11,850.1220891940046,1
375,15905,1.5260179,103.762275,Pandan Residence II,Johor,Johor Bahru,511.0,720000.0,14,0,3,528.1671206583779,199779.66182187083,3941.058554503619,17,528.1671206583779,1
376,8615,1.470027,103.743373,Pangsapuri Adamai,Johor,Johor Bahru,425.0,600000.0,33,0,7,578.0122613847725,201297.3414523267,699.5632604382395,40,578.0122613847725,1
377,18496,2.054841,102.585814,Pangsapuri Anda,Johor,Muar,65.0,35000.0,28,0,6,753.3975794435341,60270.50338713633,1271.7699143922907,34,753.3975794435341,1
378,18497,2.0473649,102.6453483,Pangsapuri Bakri Jaya,Johor,Bakri,117.0,110000.0,6,0,2,744.7631861143361,65423.52998834761,7942.350107941833,8,744.7631861143361,1
379,18505,3.236309,101.717921,Pangsapuri Mutiara,Johor,Muar,202.0,295000.0,28,2,1,224.76038472669964,923.7944972938674,3908.5109066148257,31,224.76038472669964,1
380,18511,1.495585,103.8844637,Pangsapuri Sri Delima,Johor,Masai,175.0,130000.0,20,0,3,81.87174815862747,213188.87735059514,2408.5180013392096,23,81.87174815862747,1
381,10829,1.4203953,103.6365223,Paradiso Nuova Medini,Johor,Iskandar Puteri (Nusajaya),607.0,588000.0,9,0,2,666.4210178784749,194647.56798845538,665.1788673654925,11,665.1788673654925,1
384,27989,2.0471306,102.5680597,Pekan Muar,Johor,Muar,135.0,380000.0,32,0,6,182.7243547246707,59637.1522427829,396.7120096010224,38,182.7243547246707,1
385,18525,2.4829468,102.8429759,Perumahan Awam Bukit Siput II,Johor,Segamat,52.0,65000.0,12,0,3,430.9515189360851,68530.62619451463,3934.4265818641734,15,430.9515189360851,1
386,18527,1.679705,103.142906,Perumahan Awam Kos Rendah Rengit,Johor,Rengit,76.0,100000.0,6,0,0,411.7012739920602,133746.72691169233,28460.003316671293,6,411.7012739920602,1
387,29138,1.5047531,103.682084,Riverria Condovilla,Johor,Johor Bahru,109.0,120000.0,22,0,4,1093.887335794057,193487.43039184526,2900.1334264961333,26,1093.887335794057,1
388,23974,1.5066867,103.6843722,Rumah Pangsa Sri Indah,Johor,Tampoi,16.0,10000.0,23,0,3,1063.9501562872729,193583.45981616885,3225.039215502438,26,1063.9501562872729,1
389,15018,1.5075512,103.8659784,"Seri Mutiara Apartments, Bandar Baru Seri Alam",Johor,Masai,334.0,450000.0,21,0,1,281.67032853418516,210745.5390049649,4732.994823336772,22,281.67032853418516,1
390,14964,1.509339,103.688841,Skudai Parade Apartment,Johor,Johor Bahru,135.0,170000.0,22,0,2,607.7258013160055,193840.15962525335,3544.4611991662964,24,607.7258013160055,1
391,15044,1.468499,103.770047,Stulang Villa,Johor,Johor Bahru,263.0,450000.0,26,0,6,503.9937077165436,203881.81512987366,1221.0526283412269,32,503.9937077165436,1
393,18557,2.4267078,102.67658,"Taman Aman, Jementah",Johor,Jementah,78.0,230000.0,7,0,1,364.21421353118245,50155.288035694386,17703.57030117002,8,364.21421353118245,1
394,28168,1.7278279,103.6406149,Taman Anjaria (Taman Sutera),Johor,Kulai,223.0,290000.0,1,0,1,1113.7790804521453,177034.4796684759,10005.158804688286,2,1113.7790804521453,1
397,18579,1.88168,103.26458,"Taman Bahagia, Simpang Renggam",Johor,Simpang Renggam,101.0,400000.0,2,0,1,122.383777324579,132121.8185475057,17675.713210085225,3,122.383777324579,1
399,28102,0.0,0.0,Taman Bayu Tebrau,Johor,Johor Bahru,222.0,220000.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,1
401,18610,2.54555,102.76906,"Taman Berjaya, Buloh Kasap",Johor,Segamat,94.0,145000.0,3,0,1,934.932441246383,60955.830809256964,6814.493422043953,4,934.932441246383,1
411,23603,0.0,0.0,Taman Cahaya Indah,Johor,Muar,160.0,750000.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,1
415,18691,2.2439686,103.0380673,Taman Chaah Utama,Johor,Chaah,77.0,60000.0,5,0,1,617.4904624832086,93406.3862606408,38050.38124138978,6,617.4904624832086,1
417,18702,2.2790184,102.5412724,"Taman Damai, Tangkak",Johor,Tangkak,88.0,400000.0,13,0,4,723.853570106694,40454.256999264886,1032.5652486272686,17,723.853570106694,1
419,23882,1.4939389,103.7884678,Taman Desa Belantik,Johor,Johor Bahru,66.0,50000.0,11,0,4,717.8266088800704,204118.04047747396,1841.1233934443153,15,717.8266088800704,1
421,18734,0.0,0.0,Taman Desa Putera,Johor,Kluang,238.0,425000.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,1
427,18758,2.2110102,103.5364727,"Taman Emas, Kahang",Johor,Bekok,71.0,148000.0,2,0,1,810.119440428672,148287.63075138038,29359.972366231155,3,810.119440428672,1
428,18760,2.4584394,103.8187143,"Taman Emas, Mersing",Johor,Mersing,116.0,90000.0,4,0,2,870.3096641213475,177016.98454353755,4416.26660059991,6,870.3096641213475,1
429,18761,2.5091955,102.8327615,"Taman Emas, Segamat",Johor,Segamat,41.0,32000.0,16,0,4,392.62412616348644,67550.20306885557,1988.2306812453496,20,392.62412616348644,1
430,13073,1.567574,103.618887,Taman Sri Pulai,Johor,Skudai,188.0,295000.0,3,0,0,217.01492040372156,183808.26324495254,3794.221450962665,3,217.01492040372156,90
431,24547,1.5231648,103.9442706,Meridin East The Greenway & The Eden,Johor,Pasir Gudang,,,3,0,2,1115.91712449081,217493.69100827866,6962.299498383091,5,1115.91712449081,0
432,18923,2.0150364,103.071007,Taman Kota Panorama,Johor,Yong Peng,64.0,54755.0,9,0,1,269.39125547462703,106157.6658356851,21619.345444125647,10,269.39125547462703,83
434,19334,1.8690166,102.9502479,Taman Sri Jaya,Johor,Batu Pahat,115.5,170000.0,19,0,6,478.21832504104117,103875.33542888433,861.761913990532,25,478.21832504104117,82
436,12604,1.492599964,103.7639999,Taman Melodies,Johor,Johor Bahru,214.0,650000.0,37,0,9,463.5063445271274,201885.29568410557,1338.9862797581366,46,463.5063445271274,79
437,18333,1.4816778,103.5888261,Denia Residence @ Nusantara Prima,Johor,Gelang Patah,349.0,576389.0,8,0,1,1345.7925296771152,186370.30732517783,5409.752054158542,9,1345.7925296771152,77
438,18745,0.0,0.0,Taman Desaru Utama,Johor,Kota Tinggi,220.0,362500.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,80
439,28192,1.5290654,103.582184,"Taman Scientex, Pulai",Johor,Kangkar Pulai,351.0,438800.0,2,0,0,2661.8619415706644,182756.23238709167,3866.1459931464237,2,2661.8619415706644,66
442,18770,0.0,0.0,"Taman Fajar, Pagoh",Johor,Pagoh,115.0,177000.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,1
451,29163,2.4967586,102.8381731,Taman Hijau,Johor,Segamat,119.0,450000.0,15,0,5,569.8546059773043,68062.1988750946,2703.9609751050093,20,569.8546059773043,1
453,18822,2.0521531,103.354022,"Taman Indah, Kluang",Johor,Kluang,82.0,60000.0,7,0,3,621.0575313035743,133343.49849833272,2572.2263199349145,10,621.0575313035743,1
460,18852,2.42865,102.67824,"Taman Jaya, Jementah",Johor,Jementah,143.0,220000.0,7,0,1,646.998188534191,50322.446604346915,17437.657043537896,8,646.998188534191,1
461,23524,2.037308,102.554909,Taman Junid Kejora,Johor,Muar,154.0,214000.0,25,0,2,74.73159383807666,59572.93296189404,1386.51311490509,27,74.73159383807666,1
464,10312,1.5090248,103.7021132,Taman Kenanga,Johor,Johor Bahru,188.0,290000.0,21,0,4,164.84919523144217,195099.37093144614,2874.458766123432,25,164.84919523144217,1
466,18911,1.93083,102.95705,Taman Koperasi Jaya,Johor,Batu Pahat,73.0,125000.0,4,0,1,1336.090115532252,100301.95000105549,7722.129732775787,5,1336.090115532252,1
470,18959,1.6840232,103.1562374,"Taman Maju Jaya Baharu, Rengit",Johor,Rengit,148.0,240000.0,5,0,0,732.3984112109778,134573.5131993864,29374.4104557028,5,732.3984112109778,1
472,18995,2.4269851,102.6770875,"Taman Melodi, Jementah",Johor,Jementah,166.0,255000.0,7,0,1,426.1668529304203,50209.077678044494,17639.341843500726,8,426.1668529304203,1
474,19014,2.49845,102.81783,Taman Mida 2,Johor,Segamat,152.0,250000.0,15,0,4,1150.7971872419737,65813.89813841233,791.9610483859261,19,791.9610483859261,1
476,19022,1.8362492,103.32031,"Taman Muhibbah, Simpang Renggam",Johor,Simpang Renggam,39.0,30000.0,5,0,1,1474.423729913846,139990.72978222696,21210.42778300721,6,1474.423729913846,1
479,28103,1.588333,103.8222292,"Taman Murni, Ulu Tiram",Johor,Ulu Tiram,64.0,70000.0,8,0,1,1167.9320118847484,202120.71345089094,5670.7124360768785,9,1167.9320118847484,1
480,28013,2.0818272,102.6392094,Taman Naib Kadir Bistari,Johor,Bukit Pasir,162.0,406800.0,6,0,2,1753.612959792539,62298.286122623176,7681.314503399316,8,1753.612959792539,1
484,23590,0.0,0.0,Taman Parit Bakar Gemilang,Johor,Muar,153.0,250000.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,1
487,19097,2.2707755,102.5337086,Taman Pelangi Fasa I,Johor,Tangkak,207.0,345000.0,11,0,4,253.1819027683257,40205.11043903037,1503.0999473061277,15,253.1819027683257,1
488,23606,1.9585757,102.6397437,"Taman Pelangi, Parit Jawa",Johor,Muar,107.0,300000.0,8,0,5,387.1951301105008,72265.68009341953,11739.487686459177,13,387.1951301105008,1
490,19128,2.4017307,103.0144553,"Taman Perwira, Labis",Johor,Labis,62.0,48000.0,7,0,1,965.8878370780882,87834.93619436282,24924.129434217873,8,965.8878370780882,1
491,19132,1.84829,102.90133,"Taman Peserai, Batu Pahat",Johor,Batu Pahat,62.0,158000.0,4,0,3,506.10755272318795,101246.06523359817,2574.1309027673046,7,506.10755272318795,1
494,19182,2.43152,102.67848,"Taman Ria, Jementah",Johor,Jementah,74.0,54000.0,7,0,1,599.4455000703265,50325.82246323102,17262.359895407182,8,599.4455000703265,1
495,28108,1.508285,103.5185882,"Taman Ria, Pekan Nenas",Johor,Pekan Nanas (Pekan Nenas),150.0,105000.0,6,0,1,513.4388974360163,178317.01336561792,11260.182786505045,7,513.4388974360163,1
502,19239,1.9174457,102.9524404,Taman Semarak,Johor,Batu Pahat,154.0,414000.0,4,0,2,503.89388382222324,100767.10843388179,6214.827488111666,6,503.89388382222324,1
505,13062,0.0,0.0,Taman Seri Medoi,Johor,Segamat,94.0,150000.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,1
507,23601,0.0,0.0,Taman Seri Tanjung,Johor,Mersing,234.0,420000.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,1
510,19287,0.0,0.0,Taman Siantan Damai,Johor,Simpang Renggam,115.0,390000.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,1
514,23578,0.0,0.0,Taman Sinar,Johor,Kluang,76.0,355000.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,1
516,19310,2.5095,102.83277,"Taman Sri Bahagia, Segamat",Johor,Segamat,61.0,180000.0,16,0,5,420.91309276988363,67553.67351573402,1996.9746481041268,21,420.91309276988363,1
517,19323,2.2431563,103.0366339,Taman Sri Chaah,Johor,Chaah,55.0,60000.0,5,0,1,700.2973815388829,93275.86425209795,38015.19026065412,6,700.2973815388829,1
519,23594,0.0,0.0,Taman Sri Fajar,Johor,Batu Pahat,162.0,250000.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,1
520,13029,0.0,0.0,Taman Sri Ganang,Johor,Jementah,74.0,63000.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,1
523,19336,2.5391064,102.8062115,"Taman Sri Jaya, Jabi",Johor,Segamat,155.0,238000.0,11,0,3,476.9473490864765,64948.72534123679,3888.5326050405665,14,476.9473490864765,1
524,19337,2.3958609,103.0235091,"Taman Sri Jaya, Labis",Johor,Labis,71.0,200000.0,7,0,1,518.070849973038,88891.22035738801,26116.934660500396,8,518.070849973038,1
531,12737,0.0,0.0,Taman Sri Saleng,Johor,Senai,47.0,52000.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,1
534,19423,0.0,0.0,Taman Sungai Balang Indah,Johor,Muar,120.0,185000.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,1
535,19432,2.4407067,102.6867997,"Taman Suraya, Jementah",Johor,Jementah,53.0,108000.0,7,0,1,317.837328259101,51189.01171514976,15973.861969433045,8,317.837328259101,1
536,22833,1.5024216,103.7524318,"Taman Suria, Johor Bharu",Johor,Johor Bahru,125.0,750000.0,33,0,7,583.4012270695179,200217.62347064563,1736.17949050153,40,583.4012270695179,1
537,19440,2.37219,103.03096,"Taman Suria, Labis",Johor,Labis,88.0,180000.0,7,0,2,1286.029310455384,89973.29668073064,28129.726672505865,9,1286.029310455384,1
540,14682,1.5049377,103.7083957,Pangsapuri Persiaran Tanjung,Johor,Johor Bahru,282.0,270000.0,23,0,3,675.9029868409687,195931.8456506581,2594.13339447481,26,675.9029868409687,77
541,18885,0.0,0.0,Taman Kempas Indah,Johor,Johor Bahru,279.5,414000.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,78
542,12688,1.482349992,103.6699982,Taman Nusa Duta,Johor,Johor Bahru,399.0,824000.0,12,0,1,660.2371245306406,193740.83576744623,1694.143372849008,13,660.2371245306406,78
543,19459,2.2703664,102.5498108,Taman Tangkak Jaya,Johor,Tangkak,109.0,220000.0,13,0,3,771.796132901979,41758.15411105682,333.5135826306018,16,333.5135826306018,73
544,18563,0.0,0.0,Taman Anggerik,Johor,Johor Bahru,198.0,300000.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,76
545,29168,0.0,0.0,Taman Desa Tropika,Johor,Batu Pahat,64.0,50000.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,70
546,11981,1.5472404,103.7824556,Taman Austin Perdana,Johor,Johor Bahru,375.0,535000.0,23,0,4,873.2324574138935,200505.739659008,941.7819573822169,27,873.2324574138935,75
547,19386,0.0,0.0,Taman Sri Putri,Johor,Skudai,260.0,430000.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,75
548,13099,1.487709999,103.7710037,Taman Sri Tebrau,Johor,Johor Bahru,266.0,480000.0,31,0,7,133.54622300165786,202832.9100723645,599.9486389434321,38,133.54622300165786,75
549,16300,1.492555581,103.6314583,Sri Awana Townhouse,Johor,Skudai,257.0,260000.0,12,0,2,438.6846980231759,189561.7025912901,1655.2839867816724,14,438.6846980231759,69
554,23532,2.279724,102.520446,Taman Vila,Johor,Tangkak,143.0,420000.0,10,0,3,299.71098022017947,38429.75279977611,3099.7679752508316,13,299.71098022017947,1
558,19520,2.5861886,102.6260557,"Taman Wira, Gemas",Johor,Gemas,104.0,160000.0,9,0,1,385.61648031600777,46402.254173551075,22877.878037824074,10,385.61648031600777,1
562,15858,1.488013,103.815736,The Marina View,Johor,Permas Jaya/Senibong,695.0,800000.0,13,0,1,552.6809343421806,207046.64729196887,4544.46570496721,14,552.6809343421806,1
564,14235,1.502842,103.709114,Dwi Mahkota,Johor,Johor Bahru,283.0,270000.0,23,0,3,595.4632786503743,196124.53860767215,2713.7661018821595,26,595.4632786503743,69
