project_id,latitude,longitude,state,area,median_psf,median_price
9252,3.0941855,101.6684931,Kuala Lumpur,Pantai Dalam/Kerinchi,236.0,128243
13181,3.112360001,101.7259979,Kuala Lumpur,Cheras,251.0,486072
8724,3.180020094,101.6729965,Kuala Lumpur,Dutamas,352.0,315385
9151,3.14180994,101.7040024,Kuala Lumpur,Pudu,993.0,945462
9176,3.140939951,101.6669998,Kuala Lumpur,Bangsar,779.0,878662
9318,3.136743,101.71159,Kuala Lumpur,Pudu,1327.0,855508
8689,3.188293,101.638486,Kuala Lumpur,Desa Parkcity,1068.0,2403847
9530,3.187829971,101.737999,Kuala Lumpur,Wangsa Maju,429.0,624231
13968,3.1370887,101.7077773,Kuala Lumpur,Pudu,278.0,197077
9664,3.166359,101.649085,Kuala Lumpur,Mont Kiara,627.0,2012154
16880,3.0875106,101.6658967,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),288.0,522000
10461,3.162100077,101.6549988,Kuala Lumpur,Sri Hartamas,478.0,948154
11033,3.198339939,101.7129974,Kuala Lumpur,Setapak,375.0,512231
11068,3.160079956,101.6610031,Kuala Lumpur,Damansara Heights,865.0,1354450
16248,3.158329964,101.7360001,Kuala Lumpur,Taman U-Thant,860.0,2734047
11464,3.192480087,101.6829987,Kuala Lumpur,Jalan Ipoh,331.0,323770
14961,3.211292,101.643748,Kuala Lumpur,Kepong,369.0,295616
14254,3.0567407,101.7476326,Kuala Lumpur,Cheras,388.0,542462
12638,3.182379961,101.6829987,Kuala Lumpur,Jalan Ipoh,447.0,979077
13454,3.16388,101.652095,Kuala Lumpur,Sri Hartamas,1148.0,529770
8704,3.15153,101.718961,Kuala Lumpur,KLCC,1264.0,4473009
22658,3.0941927,101.6684591,Kuala Lumpur,Pantai Dalam/Kerinchi,87.0,96517
8877,3.139588,101.673556,Kuala Lumpur,Bangsar,741.0,602709
8934,3.197350025,101.6940002,Kuala Lumpur,Sentul,393.0,503525
25133,3.1921063,101.6390563,Kuala Lumpur,Bandar Menjalara,534.0,734670
8946,3.2104172,101.6377257,Kuala Lumpur,Kepong,286.0,187008
16960,3.193983,101.6967497,Kuala Lumpur,Sentul,474.0,278836
11444,3.1946355,101.698925,Kuala Lumpur,Sentul,214.0,146218
14303,3.201566,101.656847,Kuala Lumpur,Kepong,208.0,171528
14391,3.063553,101.670417,Kuala Lumpur,Bukit Jalil,533.0,616687
11734,3.055905,101.669462,Kuala Lumpur,Bukit Jalil,297.0,197907
10285,3.079380035,101.689003,Kuala Lumpur,Kuchai Lama,539.0,816315
14900,3.095991,101.746416,Kuala Lumpur,Cheras,323.0,358341
12795,3.200119984,101.6563439,Kuala Lumpur,Kepong,188.0,171033
9168,3.138430119,101.6650009,Kuala Lumpur,Bangsar,690.0,856584
18516,3.082987,101.6616679,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),649.0,688817
9078,3.1454017,101.7082973,Kuala Lumpur,Bukit Bintang,394.0,457084
9276,3.128439903,101.6829987,Kuala Lumpur,Brickfields,432.0,684584
16885,3.0785155,101.7069601,Kuala Lumpur,Sungai Besi,90.0,383749
10154,3.154740095,101.7099991,Kuala Lumpur,KLCC,806.0,2226561
10330,3.15805006,101.7269974,Kuala Lumpur,Taman U-Thant,1129.0,5493287
14444,3.187018,101.656769,Kuala Lumpur,Segambut,323.0,279867
14465,3.217665,101.718238,Kuala Lumpur,Setapak,332.0,288917
10435,3.142699,101.664196,Kuala Lumpur,Bangsar,809.0,1296709
10438,3.159788,101.719008,Kuala Lumpur,KLCC,650.0,1003334
14667,3.184127,101.650389,Kuala Lumpur,Segambut,351.0,285000
11602,3.101140022,101.6760025,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),596.0,550100
16951,3.2255939,101.6858935,Kuala Lumpur,Batu,219.0,596334
16963,3.2323594,101.6698667,Kuala Lumpur,Selayang,388.0,381250
12490,3.196439981,101.6640015,Kuala Lumpur,Jinjang,393.0,624417
12670,3.225310087,101.6640015,Kuala Lumpur,Jinjang,455.0,732417
8893,3.1283139,101.7089961,Kuala Lumpur,Pudu,192.0,134275
13392,3.162072,101.712995,Kuala Lumpur,KLCC,1562.0,2247251
16566,3.1381808,101.631076,Kuala Lumpur,Taman Tun Dr Ismail,677.0,1239167
21729,3.2088694,101.6843851,Kuala Lumpur,Jalan Ipoh,507.0,565336
8530,3.105740070343,101.69200134277,Kuala Lumpur,Taman Desa,709.0,1479546
13271,3.158112,101.737394,Kuala Lumpur,Ampang Hilir,517.0,1410910
8718,3.163649,101.719908,Kuala Lumpur,Ampang ,1502.0,1509091
10859,3.1284697,101.684556,Kuala Lumpur,Brickfields,291.0,234091
16810,3.19528,101.6760667,Kuala Lumpur,Jalan Ipoh,262.0,506728
15196,3.1318049,101.7110747,Kuala Lumpur,Pudu,194.0,151455
8980,3.159236,101.717053,Kuala Lumpur,KLCC,868.0,1909110
9090,3.095989943,101.7340012,Kuala Lumpur,Cheras,807.0,2759140
9092,3.190279961,101.7419968,Kuala Lumpur,Wangsa Maju,584.0,1846819
9386,3.148930073,101.6650009,Kuala Lumpur,Damansara Heights,58888.0,4674546
16835,3.220761,101.7387049,Kuala Lumpur,Taman Melawati,362.0,373455
9832,3.191489935,101.7350006,Kuala Lumpur,Setapak,733.0,402728
16854,3.1940808,101.6889417,Kuala Lumpur,Sentul,807.0,1283046
25204,3.174864,101.689083,Kuala Lumpur,Jalan Ipoh,281.0,455546
26221,3.1456218,101.7141759,Kuala Lumpur,Bukit Bintang,476.0,492546
10093,3.139050007,101.6640015,Kuala Lumpur,Bangsar,1170.0,1230910
13759,3.2101879,101.6948445,Kuala Lumpur,Gombak,332.0,307091
10442,3.147846,101.7064,Kuala Lumpur,Bukit Bintang,546.0,731364
14559,3.138220072,101.6600037,Kuala Lumpur,Bangsar,974.0,3430000
10809,3.200229883,101.7519989,Kuala Lumpur,Wangsa Maju,383.0,357728
11115,3.137200117,101.7139969,Kuala Lumpur,Pudu,346.0,402546
11322,3.111320019,101.6790009,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),539.0,677262
11417,3.0921378,101.743479,Kuala Lumpur,Cheras,576.0,540273
11442,3.147959948,101.7369995,Kuala Lumpur,Desa Pandan,782.0,674073
11699,3.118479967,101.6819992,Kuala Lumpur,Seputeh,622.0,1862091
16853,3.1892736,1.7144717,Kuala Lumpur,Setapak,300.0,514091
12149,3.114219904,101.7320023,Kuala Lumpur,Cheras,466.0,766546
16986,3.1958939,1.6713179,Kuala Lumpur,Jalan Kuching,578.0,694091
12991,3.125349998,101.737999,Kuala Lumpur,Cheras,229.0,129182
13361,3.158179998,101.7289963,Kuala Lumpur,Taman U-Thant,652.0,2418755
28205,3.0524807,101.6794181,Kuala Lumpur,Bukit Jalil,724.0,654519
11434,3.1644424,101.6960206,Kuala Lumpur,KL City,138.0,117137
13569,3.157119989,101.7259979,Kuala Lumpur,Taman U-Thant,1002.0,3339364
13646,3.070590019,101.6699982,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),524.0,818000
13708,3.11619997,101.7300034,Kuala Lumpur,Cheras,368.0,526091
13760,3.194083,101.746672,Kuala Lumpur,Wangsa Maju,353.0,394000
8543,3.199292,101.710721,Kuala Lumpur,Setapak,569.0,904317
8707,3.106862,101.662007,Kuala Lumpur,Pantai Dalam/Kerinchi,566.0,793000
8958,3.161493,101.684649,Kuala Lumpur,Kenny Hills (Bukit Tunku),473.0,1048000
9052,3.111409903,101.685997,Kuala Lumpur,Taman Desa,495.0,692000
11277,3.119464,101.685976,Kuala Lumpur,Seputeh,529.0,632500
15443,3.113455415,101.7341495,Kuala Lumpur,Cheras,261.0,333100
9447,3.139630079,101.6640015,Kuala Lumpur,Bangsar,830.0,1389186
9452,3.144852,101.658974,Kuala Lumpur,Damansara,419.0,667900
9762,3.112237,101.6628764,Kuala Lumpur,Pantai Dalam/Kerinchi,204.0,175700
14271,3.157979,101.727235,Kuala Lumpur,Taman U-Thant,695.0,3480653
9912,3.150444,101.66559,Kuala Lumpur,Damansara Heights,467.0,641000
13757,3.1521147,101.6967629,Kuala Lumpur,KL City,206.0,163867
10513,3.165790081,101.6949997,Kuala Lumpur,KL City,379.0,290600
10574,3.0923,101.729511,Kuala Lumpur,Cheras,384.0,444400
10644,3.189539909,101.6920013,Kuala Lumpur,Sentul,323.0,341000
28059,3.1502028,101.7460784,Kuala Lumpur,Ampang,54.0,35000
13883,3.0967272,101.671128,Kuala Lumpur,Pantai Dalam/Kerinchi,93.0,60000
15370,3.2201627,101.6423611,Kuala Lumpur,Kepong,444.0,516800
8759,3.152116,101.697422,Kuala Lumpur,KL City,215.0,183500
16931,3.2144655,101.723383,Kuala Lumpur,Setapak,393.0,482000
10790,3.1136273,101.6841629,Kuala Lumpur,Seputeh,389.0,1794000
16987,3.1840862,101.6477192,Kuala Lumpur,Segambut,772.0,611850
13275,3.163180113,101.7160034,Kuala Lumpur,KLCC,600.0,1208000
13312,3.15468,101.717826,Kuala Lumpur,KLCC,2110.0,5803250
13662,3.169490099,101.6790009,Kuala Lumpur,Kenny Hills (Bukit Tunku),543.0,1345480
13690,3.168839931,101.6520004,Kuala Lumpur,Mont Kiara,1325.0,5411000
15285,3.150819,101.711695,Kuala Lumpur,KLCC,550.0,950300
8932,3.092479944,101.7450027,Kuala Lumpur,Cheras,746.0,3208889
24910,3.2000721,101.6715604,Kuala Lumpur,Jalan Ipoh,489.0,556667
9254,3.098669,101.746007,Kuala Lumpur,Cheras,294.0,405547
9268,3.161301,101.622509,Kuala Lumpur,Country Heights Damansara,79173.0,8605834
9406,3.103692,101.689247,Kuala Lumpur,Taman Desa,1481.0,2831900
9441,3.19362998,101.6809998,Kuala Lumpur,Jalan Ipoh,388.0,512223
9536,3.107152,101.683802,Kuala Lumpur,Taman Desa,404.0,537223
11719,3.1452821,101.7083663,Kuala Lumpur,Bukit Bintang,400.0,349556
14011,3.134439,101.7150829,Kuala Lumpur,Pudu,169.0,142556
9713,3.160830021,101.7490005,Kuala Lumpur,Ampang,347.0,410445
16852,3.07953,101.6802673,Kuala Lumpur,Kuchai Lama,412.0,505876
10026,3.177469969,101.6809998,Kuala Lumpur,Jalan Ipoh,395.0,1360545
10190,3.123674,101.687036,Kuala Lumpur,Seputeh,549.0,561334
10332,3.188151,101.714189,Kuala Lumpur,Setapak,364.0,444445
10545,3.109992,101.680976,Kuala Lumpur,Taman Desa,518.0,572556
14575,3.187425,101.653757,Kuala Lumpur,Segambut,369.0,304667
19575,3.1867985,101.6966744,Kuala Lumpur,Sentul,300.0,171514
9221,3.179849,101.659111,Kuala Lumpur,Dutamas,485.0,528677
13510,3.173285,101.658841,Kuala Lumpur,Mont Kiara,716.0,1371619
10576,3.097782,101.70154,Kuala Lumpur,Salak Selatan,463.0,555071
14178,3.0637607,101.7056232,Kuala Lumpur,Sungai Besi,189.0,122007
13082,3.197079897,101.7340012,Kuala Lumpur,Setapak,530.0,535264
11025,3.191725,101.623755,Kuala Lumpur,Bandar Menjalara,436.0,383456
13230,3.203160048,101.7480011,Kuala Lumpur,Wangsa Maju,528.0,741446
16924,3.19047,101.7282321,Kuala Lumpur,Setapak,345.0,217919
10120,3.1022521,101.7518089,Kuala Lumpur,Cheras,373.0,304490
14865,3.189461,101.71356,Kuala Lumpur,Setapak,282.0,245000
11425,3.149389982,101.6660004,Kuala Lumpur,Damansara Heights,843.0,3402067
11470,3.12270999,101.7300034,Kuala Lumpur,Cheras,614.0,305589
16956,3.0861923,101.7402516,Kuala Lumpur,Cheras,438.0,855556
12193,3.1932199,101.6549988,Kuala Lumpur,Kepong,255.0,708334
12324,3.19404006,101.7129974,Kuala Lumpur,Setapak,460.0,625334
16973,3.1976727,101.6658821,Kuala Lumpur,Jinjang,446.0,487778
16984,3.2078256,101.6945662,Kuala Lumpur,Sentul,379.0,454445
10947,3.1047346,101.7423087,Kuala Lumpur,Cheras,455.0,847000
13269,3.208300114,101.7289963,Kuala Lumpur,Wangsa Maju,459.0,464223
13419,3.128124,101.68505,Kuala Lumpur,Brickfields,552.0,573889
8555,3.150527,101.717768,Kuala Lumpur,KLCC,617.0,904513
8664,3.166123,101.646771,Kuala Lumpur,Mont Kiara,652.0,3386250
8722,3.182719946,101.6449966,Kuala Lumpur,Segambut,573.0,1895625
15342,3.071985,101.706934,Kuala Lumpur,Sungai Besi,607.0,621500
16820,3.1537017,101.6625762,Kuala Lumpur,Damansara,1270.0,4010950
9014,3.141536,101.713086,Kuala Lumpur,Pudu,445.0,667000
9555,3.148579,101.706507,Kuala Lumpur,Bukit Bintang,524.0,875000
17242,3.1102225,101.6820343,Kuala Lumpur,Seputeh,494.0,975125
9648,3.138669968,101.6800003,Kuala Lumpur,Bangsar,534.0,2572500
13951,3.1434491,101.7147471,Kuala Lumpur,Bukit Bintang,372.0,400750
16041,3.1255493,101.6891713,Kuala Lumpur,Seputeh,266.0,253875
9900,3.173749924,101.6500015,Kuala Lumpur,Segambut,1033.0,1612500
26256,,,Kuala Lumpur,,1432.0,1919265
10109,3.163215,101.690724,Kuala Lumpur,KL City,874.0,3641102
10413,3.0727314,101.6728981,Kuala Lumpur,Taman OUG,307.0,267500
10389,3.08307004,101.6780014,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),294.0,313000
10429,3.149739981,101.7040024,Kuala Lumpur,Bukit Bintang,679.0,1106625
10437,3.136468,101.700421,Kuala Lumpur,KL City,360.0,379811
14267,3.1869451,101.7215562,Kuala Lumpur,Setapak,54.0,35000
11349,3.141659975,101.7139969,Kuala Lumpur,Pudu,459.0,640000
9201,3.1661506,101.6957789,Kuala Lumpur,KL City,226.0,169125
11450,3.121750116,101.6819992,Kuala Lumpur,Seputeh,486.0,605000
11538,3.161420107,101.737999,Kuala Lumpur,Ampang,512.0,523813
11551,3.121360064,101.685997,Kuala Lumpur,Seputeh,912.0,3353500
11643,3.165250063,101.6900024,Kuala Lumpur,KL City,507.0,856875
11657,3.0861206,101.6902346,Kuala Lumpur,Kuchai Lama,249.0,267625
11683,3.139050007,101.6640015,Kuala Lumpur,Bangsar,694.0,1124375
11694,3.15128994,101.7139969,Kuala Lumpur,KLCC,730.0,1888750
28204,3.1850569,101.6456722,Kuala Lumpur,Segambut,703.0,553567
12151,3.070110083,101.7050018,Kuala Lumpur,Sungai Besi,282.0,565438
16959,3.1934026,101.6700371,Kuala Lumpur,Jalan Kuching,445.0,579375
12442,3.190740108,101.6829987,Kuala Lumpur,Jalan Ipoh,425.0,1643750
16977,3.2196053,101.72516,Kuala Lumpur,Setapak,481.0,959375
23926,3.1937049,101.647535,Kuala Lumpur,Sungai Besi,593.0,1402625
11779,3.136486,101.688249,Kuala Lumpur,KL Sentral,2141.0,3247999
13528,3.140880108,101.6309967,Kuala Lumpur,Taman Tun Dr Ismail,723.0,681250
13693,3.071439981,101.6689987,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),422.0,518125
16602,3.171856,101.731257,Kuala Lumpur,Keramat,372.0,523125
8736,3.13879,101.664326,Kuala Lumpur,Bangsar,744.0,1528572
9061,3.153034,101.646259,Kuala Lumpur,Sri Hartamas,839.0,3442858
9064,3.1509869,101.6715454,Kuala Lumpur,Damansara Heights,86075.0,4089143
9262,3.136980057,101.6640015,Kuala Lumpur,Bangsar,637.0,1173572
16830,3.170245,101.732313,Kuala Lumpur,Keramat,199.0,1172143
9480,3.156869888,101.7200012,Kuala Lumpur,KLCC,1301.0,1529086
13437,3.181910038,101.6389999,Kuala Lumpur,Desa Parkcity,779.0,6361429
11573,3.1786031,101.689162,Kuala Lumpur,Sentul,205.0,178572
13809,3.1359461,101.7132373,Kuala Lumpur,Pudu,251.0,167143
13942,3.1376814,101.7056673,Kuala Lumpur,Pudu,275.0,271429
16064,3.1382626,101.7063284,Kuala Lumpur,Pudu,327.0,360000
14333,3.13682,101.696308,Kuala Lumpur,KL City,246.0,204966
13897,3.195335,101.7372793,Kuala Lumpur,Wangsa Maju,627.0,934672
10033,3.189879894,101.6669998,Kuala Lumpur,Segambut,111.0,494286
23933,3.055855,101.66847,Kuala Lumpur,Bukit Jalil,791.0,1364286
16898,3.0946775,101.7508466,Kuala Lumpur,Cheras,491.0,7111429
10477,3.176939964,101.685997,Kuala Lumpur,Jalan Ipoh,358.0,381858
10710,3.134180069,101.663002,Kuala Lumpur,Bangsar,658.0,1494000
14917,3.189601,101.689217,Kuala Lumpur,Sentul,203.0,162143
11500,3.182879925,101.7030029,Kuala Lumpur,Titiwangsa,497.0,794715
12190,3.089359999,101.6800003,Kuala Lumpur,Kuchai Lama,411.0,660715
12294,3.197870016,101.6800003,Kuala Lumpur,Batu,399.0,587143
12327,3.174030066,101.6869965,Kuala Lumpur,Jalan Ipoh,346.0,549286
12772,3.182019949,101.6460037,Kuala Lumpur,Segambut,575.0,850000
12872,3.188189983,101.6559982,Kuala Lumpur,Segambut,535.0,407858
12873,3.189729929,101.6579971,Kuala Lumpur,Segambut,483.0,366143
16919,3.1965345,101.689575,Kuala Lumpur,Sentul,474.0,634286
16997,3.0684612,101.6522945,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),254.0,475000
13161,3.215899944,101.6780014,Kuala Lumpur,Jalan Ipoh,650.0,2411429
16942,3.1987705,101.7545037,Kuala Lumpur,Wangsa Maju,396.0,777858
10138,3.0792707,101.6963337,Kuala Lumpur,Salak Selatan,453.0,738286
8607,3.095395,101.684096,Kuala Lumpur,Taman Desa,493.0,856667
13973,3.128818,101.682833,Kuala Lumpur,Brickfields,551.0,249667
14038,3.13723,101.67672,Kuala Lumpur,Bangsar,546.0,800000
8879,3.140330076,101.6669998,Kuala Lumpur,Bangsar,1037.0,3413200
16816,3.1380534,101.6613164,Kuala Lumpur,Bangsar,789.0,1300000
8884,3.142188,101.666031,Kuala Lumpur,Bangsar,1557.0,1780475
9113,3.2202059,101.7390001,Kuala Lumpur,Taman Melawati,633.0,1695000
9636,3.099812,101.684944,Kuala Lumpur,Taman Desa,505.0,395000
9986,3.1325719,101.706502,Kuala Lumpur,Pudu,170.0,173250
15876,3.1743373,101.6966361,Kuala Lumpur,Titiwangsa,135.0,66013
9734,3.165980101,101.6969986,Kuala Lumpur,KL City,448.0,412500
25495,3.105783,101.731317,Kuala Lumpur,Cheras,613.0,1001834
25253,3.1131855,101.679379,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),510.0,445109
14353,3.130735,101.708538,Kuala Lumpur,Pudu,277.0,212500
10110,3.18166995,101.663002,Kuala Lumpur,Dutamas,1068.0,1853334
10107,3.165093,101.656311,Kuala Lumpur,Sri Hartamas,657.0,3500000
10267,3.204119921,101.7139969,Kuala Lumpur,Setapak,376.0,330000
10559,3.180730104,101.6559982,Kuala Lumpur,Dutamas,1093.0,2180834
10590,3.16296973,101.7155671,Kuala Lumpur,KLCC,1249.0,1879867
13815,3.1454504,101.7086585,Kuala Lumpur,Bukit Bintang,444.0,557334
13319,3.181625,101.692921,Kuala Lumpur,Sentul,665.0,880724
14052,3.103345,101.710751,Kuala Lumpur,Cheras,426.0,396399
28061,3.0598091,101.6601489,Kuala Lumpur,Bukit Jalil,60.0,38612
13090,3.073319912,101.651001,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),217.0,185299
8743,3.053013,101.687306,Kuala Lumpur,Bukit Jalil,408.0,330043
9717,3.197149992,101.7099991,Kuala Lumpur,Setapak,301.0,235070
11588,3.153789997,101.7099991,Kuala Lumpur,KLCC,1260.0,1007360
16961,3.1043785,101.6856136,Kuala Lumpur,Taman Desa,584.0,1899380
13037,3.161639929,101.6539993,Kuala Lumpur,Sri Hartamas,673.0,1235433
8739,3.167809963,101.6520004,Kuala Lumpur,Mont Kiara,1056.0,941079
15879,2.2213209,102.1767997,Melaka,Melaka Tengah,240.0,289885
16231,2.2124977,102.2106063,Melaka,Klebang,222.0,214750
9740,2.211551,102.211757,Melaka,Klebang,155.0,125929
15702,2.2521,102.277301,Melaka,Melaka Tengah,225.0,284400
15947,2.207571,102.237723,Melaka,Melaka Tengah,132.0,124000
15951,2.19179,102.260597,Melaka,Melaka Tengah,133.0,99600
15743,2.2386398,102.2608701,Melaka,Batu Berendam,153.0,118500
15463,2.246627,102.224016,Melaka,Melaka Tengah,260.0,288334
9696,2.187439919,102.262001,Melaka,Melaka Tengah,189.0,196000
15629,2.1865316,102.26306,Melaka,Melaka Tengah,172.0,126700
15920,2.234788,102.2199859,Melaka,Melaka Tengah,93.0,87000
16025,2.216915,102.276081,Melaka,Melaka Tengah,108.0,110000
10886,2.243330002,102.2939987,Melaka,Melaka Tengah,66.0,83334
12059,2.25345993,102.2730026,Melaka,Melaka Tengah,179.0,160000
9139,2.18321991,102.2600021,Melaka,Melaka Tengah,247.0,215000
15572,2.246037,102.224574,Melaka,Melaka Tengah,160.0,157250
15750,2.217311,102.20068,Melaka,Klebang,320.0,345000
10418,2.265490055,102.3130035,Melaka,Melaka Tengah,135.0,234000
15952,2.194095,102.257276,Melaka,Melaka Tengah,183.0,373000
15352,2.2122632,102.240157,Melaka,Melaka Tengah,88.0,88000
15660,2.187641,102.265575,Melaka,Melaka Tengah,295.0,480000
15761,2.2065152,102.2309261,Melaka,Melaka Tengah,148.0,180000
15773,2.2117579,102.2093081,Melaka,Klebang,93.0,85000
15914,2.185009,102.268453,Melaka,Melaka Tengah,299.0,180000
15928,2.193254,102.260956,Melaka,Melaka Tengah,147.0,90000
12353,2.184236,102.262465,Melaka,Melaka Tengah,134.0,120000
15942,2.1906,102.260103,Melaka,Bandar Hilir,62.0,58000
15970,2.184875,102.268284,Melaka,Melaka Tengah,122.0,125000
15977,2.221192,102.254299,Melaka,Melaka Tengah,106.0,95000
16037,2.191538,102.266554,Melaka,Melaka Tengah,93.0,85000
16055,2.26773,102.279978,Melaka,Melaka Tengah,98.0,76000
16059,2.20644,102.251211,Melaka,Melaka Tengah,126.0,100000
16125,2.219852,102.235083,Melaka,Melaka Tengah,128.0,120000
16302,2.2205704,102.1822392,Melaka,Melaka Tengah,223.0,408000
16539,2.22859,102.14936,Melaka,Tanjong Kling,191.0,158000
29082,2.234018,102.2711577,Melaka,Bukit Beruang,336.0,438000
15226,2.253226,102.279174,Melaka,Melaka Tengah,291.0,260000
21857,2.6715235,101.8378855,Negeri Sembilan,Siliau,180.0,372330
8862,2.611439943,101.8700027,Negeri Sembilan,Seremban,191.0,309270
15866,2.843394,101.800421,Negeri Sembilan,Nilai,286.0,554404
8839,2.560719967,101.8160019,Negeri Sembilan,Port Dickson,210.0,501587
8859,2.668109894,101.9830017,Negeri Sembilan,Seremban,85.0,124750
12071,2.727999926,101.9089966,Negeri Sembilan,Seremban,174.0,298880
22442,2.697474,101.957999,Negeri Sembilan,,300.0,639912
22047,2.69682,102.004465,Negeri Sembilan,Seremban,173.0,371359
22314,2.825036,102.321509,Negeri Sembilan,,76.0,312906
15356,2.80256,101.8083795,Negeri Sembilan,Nilai,98.0,73600
21824,2.8806154,101.9194244,Negeri Sembilan,Lenggeng,81.0,342380
15638,2.54966,101.797618,Negeri Sembilan,Port Dickson,229.0,174400
28904,2.4437514,101.8577598,Negeri Sembilan,Port Dickson,70.0,61166
21827,2.675029,101.8729519,Negeri Sembilan,Siliau,221.0,365916
21843,2.827972,101.7677584,Negeri Sembilan,Nilai,210.0,346250
21933,2.4865913,102.005417,Negeri Sembilan,Linggi,92.0,165478
11791,2.811680079,101.7570038,Negeri Sembilan,Nilai,406.0,200200
8793,2.69749999,101.901001,Negeri Sembilan,Seremban,256.0,915294
21856,2.428093,101.8881622,Negeri Sembilan,Sri Rusa,53.0,67000
21922,2.72694,101.949811,Negeri Sembilan,Seremban,338.0,1344794
12370,2.74088,102.249205,Negeri Sembilan,Seremban,182.0,253666
22345,0.0,0.0,Negeri Sembilan,,201.0,350000
12747,2.730079889,101.927002,Negeri Sembilan,Seremban,91.0,324147
21831,2.659533,101.911043,Negeri Sembilan,Seremban,92.0,505000
9695,2.680799961,101.9000015,Negeri Sembilan,Seremban,114.0,72250
21860,2.80111,101.782673,Negeri Sembilan,Nilai,198.0,464150
21944,2.8495184,101.8051002,Negeri Sembilan,Nilai,267.0,559444
21965,2.582719,102.601514,Negeri Sembilan,Gemas,62.0,69000
21977,2.496955,102.002405,Negeri Sembilan,Linggi,34.0,35000
22017,2.483375,102.226248,Negeri Sembilan,Tampin,115.0,398675
22078,2.7639315,101.9287889,Negeri Sembilan,Seremban,52.0,80000
12138,2.820760012,101.9039993,Negeri Sembilan,Mantin,338.0,710000
22299,2.826214,101.896031,Negeri Sembilan,,125.0,360000
21833,2.723537,101.990807,Negeri Sembilan,Seremban,44.0,26240
15541,2.8312812,101.7890811,Negeri Sembilan,Nilai,94.0,66800
21845,3.098411,102.219072,Negeri Sembilan,Simpang Durian,21.0,66000
9765,2.831690073,101.7590027,Negeri Sembilan,Nilai,451.0,718200
10056,2.83314991,101.7649994,Negeri Sembilan,Nilai,192.0,720000
21921,2.442108,101.859392,Negeri Sembilan,Port Dickson,33.0,20000
21948,2.458202,101.867321,Negeri Sembilan,Port Dickson,71.0,399000
21950,0.0,0.0,Negeri Sembilan,Kuala Klawang,47.0,50000
21952,2.75385,102.248314,Negeri Sembilan,Kuala Pilah,60.0,41000
21964,2.557686,102.122993,Negeri Sembilan,Rembau,29.0,30000
21974,2.559415,101.808657,Negeri Sembilan,Port Dickson,64.0,70000
21979,2.8326298,102.4052752,Negeri Sembilan,Bahau,58.0,59000
21980,2.735181,102.2307,Negeri Sembilan,Kuala Pilah,53.0,55000
21982,2.724253,102.008067,Negeri Sembilan,Linggi,32.0,184000
21987,2.765009,102.263689,Negeri Sembilan,Kuala Pilah,49.0,50000
22004,2.679271,101.967326,Negeri Sembilan,Seremban,79.0,507810
